DATASET,X,Y,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,CVE_MUN,NOM_MUN,CODE,UrbanClay,Urban
REPDA-EDO,511280.4726,2151187.742,-0.014760908,2005,2014,5022,253,361,7665,10950,-1275.342466,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512121.737,2157519.835,-0.000634196,2005,2014,5023,253,361,7665,10950,-54.79452055,15,99,Texcoco,15099,0,1993
REPDA-EDO,510376.768,2150941.314,-0.017503805,2005,2014,5024,253,361,7665,10950,-1512.328767,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515586.8142,2161333.755,-0.013333333,2005,2014,5025,253,361,7665,10950,-1152,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515617.3459,2159735.515,-0.000114155,2005,2014,5026,253,361,7665,10950,-9.863013699,15,99,Texcoco,15099,0,Rural
REPDA-EDO,509445.0907,2148389.755,-0.000554921,2005,2014,5027,253,361,7665,10950,-47.94520548,15,99,Texcoco,15099,0,2015
REPDA-EDO,512441.7689,2158349.92,-0.000412227,2005,2014,5028,253,361,7665,10950,-35.61643836,15,99,Texcoco,15099,0,1993
REPDA-EDO,513958.2286,2157152.339,-0.000531646,2005,2014,5029,253,361,7665,10950,-45.93424658,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512064.7248,2155614.181,-0.008371385,2005,2014,5030,253,361,7665,10950,-723.2876712,15,99,Texcoco,15099,0,1993
REPDA-EDO,510843.2756,2150941.589,-0.018645358,2005,2014,5031,253,361,7665,10950,-1610.958904,15,99,Texcoco,15099,0,Rural
REPDA-EDO,517453.5961,2159460.584,-0.011415525,2005,2014,5032,253,361,7665,10950,-986.3013699,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513079.4547,2163145.169,-0.000475647,2005,2014,5033,253,361,7665,10950,-41.09589041,15,28,Chiautla,15028,0,Rural
REPDA-EDO,508420.7895,2156226.816,-0.006944444,2005,2014,5034,253,361,7665,10950,-600,15,99,Texcoco,15099,0,2015
REPDA-EDO,512853.7739,2152787.047,-0.000213407,2005,2014,5035,253,361,7665,10950,-18.43835616,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511248.0857,2156351.308,-0.001736111,2005,2014,5036,253,361,7665,10950,-150,15,99,Texcoco,15099,0,1993
REPDA-EDO,504661.653,2152475.7,-0.002097032,2005,2014,5037,253,361,7665,10950,-181.1835616,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511599.9838,2153062.816,-0.003443303,2005,2014,5038,253,361,7665,10950,-297.5013699,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512008.0891,2153124.555,-0.002097,2005,2014,5039,253,361,7665,10950,-181.1808219,15,99,Texcoco,15099,0,2015
REPDA-EDO,512270.2374,2153462.823,-2.10E-03,2005,2014,5040,253,361,7665,10950,-181.1808219,15,99,Texcoco,15099,0,2015
REPDA-EDO,509147.9886,2159177.803,-0.005136986,2005,2014,5041,253,361,7665,10950,-443.8356164,15,99,Texcoco,15099,0,Rural
REPDA-EDO,500842.3437,2154688.072,-0.002604167,2005,2014,5042,253,361,7665,10950,-225,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511743.099,2157120.018,-0.000892517,2005,2014,5043,253,361,7665,10950,-77.11350685,15,99,Texcoco,15099,0,1993
REPDA-EDO,518852.1707,2162511.005,-0.00220827,2005,2014,5044,253,361,7665,10950,-190.7945205,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,509161.8718,2160524.039,-3.04E-05,2005,2014,5045,253,361,7665,10950,-2.630136986,15,99,Texcoco,15099,0,1993
REPDA-EDO,510342.3181,2160131.263,-2.21E-06,2005,2014,5046,253,361,7665,10950,-0.190657534,15,99,Texcoco,15099,0,Rural
REPDA-EDO,517864.1792,2159796.009,-0.002853881,2005,2014,5047,253,361,7665,10950,-246.5753425,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510000.9604,2150375.567,-0.002853881,2005,2014,5048,253,361,7665,10950,-246.5753425,15,99,Texcoco,15099,0,2015
REPDA-EDO,511338.5142,2151618.076,-0.004166667,2005,2014,5049,253,361,7665,10950,-360,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510463.7557,2151771.224,-0.008310502,2005,2014,5050,253,361,7665,10950,-718.0273973,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512795.6412,2152541.121,-0.011986301,2005,2014,5051,253,361,7665,10950,-1035.616438,15,99,Texcoco,15099,0,1993
REPDA-EDO,508710.3743,2160130.395,-0.011891172,2005,2014,5052,253,361,7665,10950,-1027.39726,15,11,Atenco,15011,0,Rural
REPDA-EDO,518855.7515,2156326.944,-0.009788654,2005,2014,5053,253,361,7665,10950,-845.739726,15,99,Texcoco,15099,0,Rural
REPDA-EDO,508420.9626,2155857.988,-0.015325818,2005,2014,5054,253,361,7665,10950,-1324.150685,15,99,Texcoco,15099,0,Rural
REPDA-EDO,508858.922,2154382.888,-0.023592085,2005,2014,5055,253,361,7665,10950,-2038.356164,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510023.8704,2156350.583,-0.008942161,2005,2014,5056,253,361,7665,10950,-772.6027397,15,99,Texcoco,15099,0,Rural
REPDA-EDO,506526.1028,2156379.705,-0.005898021,2005,2014,5057,253,361,7665,10950,-509.5890411,15,99,Texcoco,15099,0,Rural
REPDA-EDO,505065.0143,2169380.507,-0.009988584,2005,2014,5058,253,361,7665,10950,-863.0136986,15,2,Acolman,15002,0,Rural
REPDA-EDO,516580.583,2158076.643,-0.005070396,2005,2014,5059,253,361,7665,10950,-438.0821918,15,99,Texcoco,15099,0,Rural
REPDA-EDO,504776.6535,2158530.652,-0.007848174,2005,2014,5060,253,361,7665,10950,-678.0821918,15,11,Atenco,15011,0,Rural
REPDA-EDO,514249.3056,2157644.34,-0.000821918,2005,2014,5061,253,361,7665,10950,-71.01369863,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513784.0794,2156199.396,-0.000190259,2005,2014,5062,253,361,7665,10950,-16.43835616,15,99,Texcoco,15099,0,2015
REPDA-EDO,512996.5651,2156905.731,-0.002219685,2005,2014,5063,253,361,7665,10950,-191.7808219,15,99,Texcoco,15099,0,1993
REPDA-EDO,512208.799,2158073.137,-0.000535293,2005,2014,5064,253,361,7665,10950,-46.24931507,15,99,Texcoco,15099,0,1993
REPDA-EDO,511195.5044,2147161.339,-0.014383562,2005,2014,5065,253,361,7665,10950,-1242.739726,15,29,Chicoloapan,15029,0,1993
REPDA-EDO,514046.1975,2156476.221,-0.001176243,2005,2014,5066,253,361,7665,10950,-101.6273973,15,99,Texcoco,15099,0,2015
REPDA-EDO,514191.2081,2157398.408,-0.000246575,2005,2014,5067,253,361,7665,10950,-21.30410959,15,99,Texcoco,15099,0,1993
REPDA-EDO,511188.1801,2158933.074,-1.92E-02,2005,2014,5068,253,361,7665,10950,-1656.986301,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511217.3046,2158963.828,-9.59E-03,2005,2014,5069,253,361,7665,10950,-828.4931507,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511048.4661,2149159.053,-0.001666667,2005,2014,5070,253,361,7665,10950,-144,15,99,Texcoco,15099,0,2015
REPDA-EDO,511922.8477,2149774.321,-0.013318113,2005,2014,5071,253,361,7665,10950,-1150.684932,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512911.3094,2153862.836,-0.001141553,2005,2014,5072,253,361,7665,10950,-98.63013699,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512853.0054,2153862.794,-0.000631279,2005,2014,5073,253,361,7665,10950,-54.54246575,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511279.8947,2152109.808,-0.000380518,2005,2014,5074,253,361,7665,10950,-32.87671233,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515560.0201,2158628.974,-0.000237823,2005,2014,5075,253,361,7665,10950,-20.54794521,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513958.8734,2156322.474,-0.000382484,2005,2014,5076,253,361,7665,10950,-33.04657534,15,99,Texcoco,15099,0,2015
REPDA-EDO,510028.222,2148543.747,-0.000456621,2005,2014,5077,253,361,7665,10950,-39.45205479,15,99,Texcoco,15099,0,2015
REPDA-EDO,509672.719,2158901.457,-0.000753425,2005,2014,5078,253,361,7665,10950,-65.09589041,15,99,Texcoco,15099,0,1993
REPDA-EDO,516171.8852,2158813.93,-0.009589041,2005,2014,5079,253,361,7665,10950,-828.4931507,15,99,Texcoco,15099,0,Rural
REPDA-EDO,516055.364,2158752.354,-0.003900304,2005,2014,5080,253,361,7665,10950,-336.9863014,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515705.5267,2158874.988,-0.003341419,2005,2014,5081,253,361,7665,10950,-288.6986301,15,99,Texcoco,15099,0,Rural
REPDA-EDO,516230.0621,2158936.926,-0.001,2005,2014,5082,253,361,7665,10950,-86.4,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512354.9693,2157427.786,-0.000220446,2005,2014,5083,253,361,7665,10950,-19.04657534,15,99,Texcoco,15099,0,1993
REPDA-EDO,509939.8583,2150141.944,-0.000228311,2005,2014,5084,253,361,7665,10950,-19.7260274,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513900.5298,2156383.901,-0.000821918,2005,2014,5085,253,361,7665,10950,-71.01369863,15,99,Texcoco,15099,0,2015
REPDA-EDO,514016.8818,2156691.348,-0.001141553,2005,2014,5086,253,361,7665,10950,-98.63013699,15,99,Texcoco,15099,0,2015
REPDA-EDO,508945.5485,2156042.656,-0.000570776,2005,2014,5087,253,361,7665,10950,-49.31506849,15,99,Texcoco,15099,0,Rural
REPDA-EDO,508945.5638,2156011.921,-0.00059161,2005,2014,5088,253,361,7665,10950,-51.11506849,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513607.9556,2157828.257,-0.000141426,2005,2014,5089,253,361,7665,10950,-12.21917808,15,99,Texcoco,15099,0,1993
REPDA-EDO,511888.2628,2157980.715,-0.000365297,2005,2014,5090,253,361,7665,10950,-31.56164384,15,99,Texcoco,15099,0,1993
REPDA-EDO,512004.8648,2157950.057,-0.003835616,2005,2014,5091,253,361,7665,10950,-331.3972603,15,99,Texcoco,15099,0,1993
REPDA-EDO,515589.9116,2157768.397,-0.005327245,2005,2014,5092,253,361,7665,10950,-460.2739726,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510841.9978,2153062.343,-0.000588122,2005,2014,5093,253,361,7665,10950,-50.81369863,15,99,Texcoco,15099,0,2015
REPDA-EDO,516144.7854,2156539.455,-0.007657915,2005,2014,5094,253,361,7665,10950,-661.6438356,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510462.5935,2153769.037,-0.010464231,2005,2014,5095,253,361,7665,10950,-904.109589,15,99,Texcoco,15099,0,2015
REPDA-EDO,509296.0621,2154628.994,-0.00608828,2005,2014,5096,253,361,7665,10950,-526.0273973,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512355.0327,2157335.579,-0.000380518,2005,2014,5097,253,361,7665,10950,-32.87671233,15,99,Texcoco,15099,0,1993
REPDA-EDO,512498.9233,2159978.957,-0.002054795,2005,2014,5098,253,361,7665,10950,-177.5342466,15,99,Texcoco,15099,0,2015
REPDA-EDO,514362.7885,2161517.148,-0.004292237,2005,2014,5099,253,361,7665,10950,-370.8493151,15,99,Texcoco,15099,0,2015
REPDA-EDO,509589.1761,2151617.059,-0.00456621,2005,2014,5100,253,361,7665,10950,-394.5205479,15,99,Texcoco,15099,0,2015
REPDA-EDO,510406.5996,2149773.381,-0.001736111,2005,2014,5101,253,361,7665,10950,-150,15,99,Texcoco,15099,0,2015
REPDA-EDO,528583.3694,2161288.283,-9.51E-05,2005,2014,5102,253,361,7665,10950,-8.219178082,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,510319.9159,2148390.235,-0.002777778,2005,2014,5103,253,361,7665,10950,-240,15,99,Texcoco,15099,0,2015
REPDA-EDO,513023.5708,2159856.387,-0.000398592,2005,2014,5104,253,361,7665,10950,-34.43835616,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513637.0312,2157920.487,-0.003257547,2005,2014,5105,253,361,7665,10950,-281.4520548,15,99,Texcoco,15099,0,1993
REPDA-EDO,511194.245,2149189.879,-0.000285388,2005,2014,5106,253,361,7665,10950,-24.65753425,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511774.5415,2153616.17,-0.00027207,2005,2014,5107,253,361,7665,10950,-23.50684932,15,99,Texcoco,15099,0,Rural
REPDA-EDO,509124.2748,2148481.796,-0.000120053,2005,2014,5108,253,361,7665,10950,-10.37260274,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510873.9719,2148390.56,-0.000114187,2005,2014,5109,253,361,7665,10950,-9.865753425,15,99,Texcoco,15099,0,Rural
REPDA-EDO,509357.5284,2148543.387,-0.000481418,2005,2014,5110,253,361,7665,10950,-41.59452055,15,99,Texcoco,15099,0,2015
REPDA-EDO,510611.4701,2148482.61,-0.000114282,2005,2014,5111,253,361,7665,10950,-9.873972603,15,99,Texcoco,15099,0,2015
REPDA-EDO,515355.9571,2158690.27,-0.000596081,2005,2014,5112,253,361,7665,10950,-51.50136986,15,99,Texcoco,15099,0,Rural
REPDA-EDO,508919.8913,2149004.197,-0.002672311,2005,2014,5113,253,361,7665,10950,-230.8876712,15,99,Texcoco,15099,0,Rural
REPDA-EDO,509736.8153,2148174.762,-0.002509037,2005,2014,5114,253,361,7665,10950,-216.7808219,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510028.3075,2148390.07,-0.002283105,2005,2014,5115,253,361,7665,10950,-197.260274,15,99,Texcoco,15099,0,Rural
REPDA-EDO,516589.7849,2148087.556,-0.003268645,2005,2014,5116,253,361,7665,10950,-282.4109589,15,99,Texcoco,15099,0,Rural
REPDA-EDO,516589.3611,2148548.589,-0.012747336,2005,2014,5117,253,361,7665,10950,-1101.369863,15,99,Texcoco,15099,0,Rural
REPDA-EDO,516724.2472,2160289.758,-0.000185185,2005,2014,5118,253,361,7665,10950,-16,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515269.204,2157891.065,-0.001902588,2005,2014,5119,253,361,7665,10950,-164.3835616,15,99,Texcoco,15099,0,Rural
REPDA-EDO,508683.3461,2155765.906,-7.13E-05,2005,2014,5120,253,361,7665,10950,-6.164383562,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510987.3888,2153677.143,-0.016457382,2005,2014,5121,253,361,7665,10950,-1421.917808,15,99,Texcoco,15099,0,2015
REPDA-EDO,509147.5021,2160130.613,-0.005802892,2005,2014,5122,253,361,7665,10950,-501.369863,15,99,Texcoco,15099,0,1993
REPDA-EDO,507046.9857,2165969.482,-0.000468385,2005,2014,5123,253,361,7665,10950,-40.46849315,15,100,Tezoyuca,15100,0,Rural
REPDA-EDO,506696.7046,2167813.507,-0.018930746,2005,2014,5124,253,361,7665,10950,-1635.616438,15,2,Acolman,15002,0,Rural
REPDA-EDO,505642.33,2167471.972,-1.41E-02,2005,2014,5125,253,361,7665,10950,-1218.849315,15,100,Tezoyuca,15100,0,2015
REPDA-EDO,504773.9361,2168673.497,-0.004444444,2005,2014,5126,253,361,7665,10950,-384,15,2,Acolman,15002,0,Rural
REPDA-EDO,510309.5803,2166370.635,-0.000190259,2005,2014,5127,253,361,7665,10950,-16.43835616,15,100,Tezoyuca,15100,0,2015
REPDA-EDO,506988.6126,2166246.083,-0.00064688,2005,2014,5128,253,361,7665,10950,-55.89041096,15,100,Tezoyuca,15100,0,Rural
REPDA-EDO,508268.7921,2169750.54,-0.006050228,2005,2014,5129,253,361,7665,10950,-522.739726,15,2,Acolman,15002,0,Rural
REPDA-EDO,509202.7807,2165970.463,-0.017260274,2005,2014,5130,253,361,7665,10950,-1491.287671,15,100,Tezoyuca,15100,0,Rural
REPDA-EDO,508911.9477,2164986.764,-0.009893455,2005,2014,5131,253,361,7665,10950,-854.7945205,15,100,Tezoyuca,15100,0,Rural
REPDA-EDO,477466.7971,2157345.38,-0.000189847,2005,2014,5133,253,361,7665,10950,-16.40273973,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,479187.8961,2158603.483,-0.041910832,2005,2014,5134,253,361,7665,10950,-3621.09589,15,104,Tlalnepantla de Baz,15104,0,2000
REPDA-EDO,478984.7097,2159310.645,-0.010624049,2005,2014,5135,253,361,7665,10950,-917.9178082,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,482478.9174,2156233.324,-0.000158549,2005,2014,5136,253,361,7665,10950,-13.69863014,9,2,Azcapotzalco,9002,1,1980
REPDA-EDO,478044.9315,2158192.978,-0.000767123,2005,2014,5137,253,361,7665,10950,-66.27945205,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478049.5777,2157221.718,-0.001230657,2005,2014,5138,253,361,7665,10950,-106.3287671,9,2,Azcapotzalco,9002,0,1993
REPDA-EDO,478246.0885,2158238.838,-0.001125,2005,2014,5139,253,361,7665,10950,-97.2,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478750.5227,2158428.799,-0.000792745,2005,2014,5140,253,361,7665,10950,-68.49315068,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,478979.6273,2159949.959,-0.013974505,2005,2014,5141,253,361,7665,10950,-1207.39726,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478979.6309,2159953.032,-0.018082192,2005,2014,5142,253,361,7665,10950,-1562.30137,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478138.8448,2158727.669,-0.008950247,2005,2014,5143,253,361,7665,10950,-773.3013699,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478167.9891,2158727.634,-1.15E-03,2005,2014,5144,253,361,7665,10950,-99.4109589,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478902.3265,2163613.783,-0.041666667,2005,2014,5145,253,361,7665,10950,-3600,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478115.6829,2163645.459,-0.020833333,2005,2014,5146,253,361,7665,10950,-1800,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,478902.3265,2163613.783,-0.041666667,2005,2014,5147,253,361,7665,10950,-3600,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478115.6829,2163645.459,-0.020833333,2005,2014,5148,253,361,7665,10950,-1800,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,477490.1949,2157409.897,-0.000166159,2005,2014,5149,253,361,7665,10950,-14.35616438,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,479010.3647,2161317.674,-0.00375,2005,2014,5150,253,361,7665,10950,-324,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,479659.8013,2163551.437,-0.019561644,2005,2014,5151,253,361,7665,10950,-1690.126027,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478841.703,2161616.011,-0.004122273,2005,2014,5152,253,361,7665,10950,-356.1643836,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478634.0786,2158542.659,-0.00158549,2005,2014,5153,253,361,7665,10950,-136.9863014,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,492010.5147,2156533.947,-0.013672501,2005,2014,5154,253,361,7665,10950,-1181.30411,9,5,Gustavo A. Madero,9005,1,1970
REPDA-EDO,492010.5283,2156564.683,-0.010755835,2005,2014,5155,253,361,7665,10950,-929.3041096,15,33,Ecatepec de Morelos,15033,1,1970
REPDA-EDO,480792.8398,2160476.591,-0.001495878,2005,2014,5156,253,361,7665,10950,-129.2438356,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478927.3223,2160079.111,-0.029569857,2005,2014,5157,253,361,7665,10950,-2554.835616,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,487435.9765,2158903.204,-0.004441527,2005,2014,5158,253,361,7665,10950,-383.7479452,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478401.3274,2158881.032,-0.000636574,2005,2014,5159,253,361,7665,10950,-55,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478903.5174,2164628.072,-0.003268392,2005,2014,5160,253,361,7665,10950,-282.3890411,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,480002.4743,2157280.918,-1.27E-05,2005,2014,5161,253,361,7665,10950,-1.093150685,9,2,Azcapotzalco,9002,0,1993
REPDA-EDO,479217.6788,2159156.695,-0.000570776,2005,2014,5162,253,361,7665,10950,-49.31506849,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,489242.9874,2159055.715,-0.000475647,2005,2014,5163,253,361,7665,10950,-41.09589041,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,477658.4603,2123536.222,-0.002219685,2005,2014,5164,253,361,7665,10950,-191.7808219,9,12,Tlalpan,9012,0,Rural
REPDA-EDO,477612.9114,2157652.557,-0.001628551,2005,2014,5165,253,361,7665,10950,-140.7068493,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,477612.8733,2157621.822,-0.001738331,2005,2014,5166,253,361,7665,10950,-150.1917808,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,477117.7023,2157868.331,-0.000249841,2005,2014,5167,253,361,7665,10950,-21.58630137,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,477761.8673,2160264.929,-0.003170979,2005,2014,5168,253,361,7665,10950,-273.9726027,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,487464.7359,2158349.94,-0.008333333,2005,2014,5169,253,361,7665,10950,-720,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,487144.0996,2158288.694,-0.00025,2005,2014,5170,253,361,7665,10950,-21.6,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,489650.5572,2158287.082,-0.00375,2005,2014,5171,253,361,7665,10950,-324,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478108.7297,2157928.572,-0.014946728,2005,2014,5172,253,361,7665,10950,-1291.39726,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,485976.7044,2156230.267,-0.006849315,2005,2014,5173,253,361,7665,10950,-591.7808219,9,5,Gustavo A. Madero,9005,1,1980
REPDA-EDO,485976.7044,2156230.267,-0.006849315,2005,2014,5174,253,361,7665,10950,-591.7808219,9,5,Gustavo A. Madero,9005,1,1980
REPDA-EDO,485976.7044,2156230.267,-0.006849315,2005,2014,5175,253,361,7665,10950,-591.7808219,9,5,Gustavo A. Madero,9005,1,1980
REPDA-EDO,485976.7044,2156230.267,-0.006849315,2005,2014,5176,253,361,7665,10950,-591.7808219,9,5,Gustavo A. Madero,9005,1,1980
REPDA-EDO,479734.3843,2159924.505,-0.014126712,2005,2014,5177,253,361,7665,10950,-1220.547945,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,481197.5479,2157341.103,-0.014947933,2005,2014,5178,253,361,7665,10950,-1291.50137,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,481284.7321,2157095.126,-0.016657851,2005,2014,5179,253,361,7665,10950,-1439.238356,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,481372.1092,2157033.564,-0.018684932,2005,2014,5180,253,361,7665,10950,-1614.378082,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,478695.7867,2161431.767,-0.002570998,2005,2014,5181,253,361,7665,10950,-222.1342466,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,479716.2712,2161953.1,-0.033972603,2005,2014,5182,253,361,7665,10950,-2935.232877,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,479511.9131,2161615.235,-0.021917808,2005,2014,5183,253,361,7665,10950,-1893.69863,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,479686.8545,2161707.245,-0.021917808,2005,2014,5184,253,361,7665,10950,-1893.69863,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,479482.423,2161307.909,-1.43E-02,2005,2014,5185,253,361,7665,10950,-1232.876712,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,479220.5529,2161646.305,-0.002084982,2005,2014,5186,253,361,7665,10950,-180.1424658,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,479191.3778,2161615.603,-0.002084982,2005,2014,5187,253,361,7665,10950,-180.1424658,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,477466.9508,2157468.324,-0.002174499,2005,2014,5188,253,361,7665,10950,-187.8767123,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,477790.5919,2159926.798,-0.007451801,2005,2014,5189,253,361,7665,10950,-643.8356164,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478873.6238,2163982.649,-0.016171994,2005,2014,5190,253,361,7665,10950,-1397.260274,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478990.1667,2163982.513,-0.011872146,2005,2014,5191,253,361,7665,10950,-1025.753425,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478961.0309,2163982.547,-0.006113902,2005,2014,5192,253,361,7665,10950,-528.2410959,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,479339.5127,2163736.219,-0.006341958,2005,2014,5193,253,361,7665,10950,-547.9452055,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,477700.6157,2157867.6,-0.000501078,2005,2014,5194,253,361,7665,10950,-43.29315068,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,479132.2076,2160847.272,-5.71E-06,2005,2014,5195,253,361,7665,10950,-0.493150685,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,479511.2131,2161000.516,-0.006341958,2005,2014,5196,253,361,7665,10950,-547.9452055,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,477234.1685,2157775.975,-0.000334665,2005,2014,5197,253,361,7665,10950,-28.91506849,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,478229.7719,2161616.741,0,2005,2014,5198,253,361,7665,10950,0,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,473834.3901,2164849.895,-0.005388952,2005,2014,5199,253,361,7665,10950,-465.6054795,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,480849.6846,2159124.15,-0.004166667,2005,2014,5200,253,361,7665,10950,-360,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,480791.2335,2158970.533,-0.01,2005,2014,5201,253,361,7665,10950,-864,15,104,Tlalnepantla de Baz,15104,0,1993
REPDA-EDO,490221.4084,2135911.382,-0.037290715,2005,2014,5202,253,361,7665,10950,-3221.917808,9,7,Iztapalapa,9007,1,1970
REPDA-EDO,490396.801,2136495.255,-0.031709792,2005,2014,5203,253,361,7665,10950,-2739.726027,9,7,Iztapalapa,9007,1,1970
REPDA-EDO,488617.5899,2137725.683,-0.047342719,2005,2014,5204,253,361,7665,10950,-4090.410959,9,7,Iztapalapa,9007,1,1970
REPDA-EDO,476712.6834,2160204.784,-0.004389904,2005,2014,5205,253,361,7665,10950,-379.2876712,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,477236.8838,2159924.416,-0.002582128,2005,2014,5206,253,361,7665,10950,-223.0958904,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,477032.8129,2159866.276,-0.001018836,2005,2014,5207,253,361,7665,10950,-88.02739726,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,479964.2851,2122580.779,-0.004359589,2005,2014,5208,253,361,7665,10950,-376.6684932,9,12,Tlalpan,9012,0,Rural
