DATASET,X,Y,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,CVE_MUN,NOM_MUN,CODE,UrbanClay
REDPDA-EDO,510167.7,2159701,-0.02723,2005,2014,4997,253,361,7665,10950,-2352.329,15,99,Texcoco,15099,0
REDPDA-EDO,510226.1,2159516,-0.01173,2005,2014,4998,253,361,7665,10950,-1013.699,15,99,Texcoco,15099,0
REDPDA-EDO,513082.8,2158535,-0.04560,2005,2014,4999,253,361,7665,10950,-3939.726,15,99,Texcoco,15099,0
REDPDA-EDO,513374.3,2158535,-0.00634,2005,2014,5000,253,361,7665,10950,-547.945,15,99,Texcoco,15099,0
REDPDA-EDO,513082.1,2159457,-0.00634,2005,2014,5001,253,361,7665,10950,-547.945,15,99,Texcoco,15099,0
REDPDA-EDO,512208.6,2158380,-0.01230,2005,2014,5002,253,361,7665,10950,-1063.014,15,99,Texcoco,15099,0
REDPDA-EDO,527142.5,2150559,-0.03266,2005,2014,5003,253,361,7665,10950,-2821.918,15,99,Texcoco,15099,0
REDPDA-EDO,510260.4,2150572,-0.03488,2005,2014,5004,253,361,7665,10950,-3013.699,15,99,Texcoco,15099,0
REDPDA-EDO,509676.9,2151125,-0.00178,2005,2014,5005,253,361,7665,10950,-153.425,15,99,Texcoco,15099,0
REDPDA-EDO,510347.5,2151156,-0.02537,2005,2014,5006,253,361,7665,10950,-2191.781,15,99,Texcoco,15099,0
REDPDA-EDO,510488.4,2159517,-0.01744,2005,2014,5007,253,361,7665,10950,-1506.849,15,99,Texcoco,15099,0
REDPDA-EDO,511833.2,2153032,-0.00444,2005,2014,5008,253,361,7665,10950,-383.562,15,99,Texcoco,15099,0
REDPDA-EDO,513576.9,2160287,-0.00029,2005,2014,5009,253,361,7665,10950,-24.658,15,99,Texcoco,15099,0
REDPDA-EDO,509853.7,2147775,-0.01903,2005,2014,5010,253,361,7665,10950,-1643.836,15,29,Chicoloapan,15029,0
REDPDA-EDO,520776.6,2158849,-0.00800,2005,2014,5011,253,361,7665,10950,-691.200,15,99,Texcoco,15099,0
REDPDA-EDO,520747.5,2158819,-0.00450,2005,2014,5012,253,361,7665,10950,-388.800,15,99,Texcoco,15099,0
REDPDA-EDO,517598.6,2160137,-0.02695,2005,2014,5013,253,361,7665,10950,-2328.767,15,99,Texcoco,15099,0
REDPDA-EDO,517598.6,2160168,-0.01332,2005,2014,5014,253,361,7665,10950,-1150.685,15,99,Texcoco,15099,0
REDPDA-EDO,511718.2,2150543,-0.02708,2005,2014,5015,253,361,7665,10950,-2339.726,15,99,Texcoco,15099,0
REDPDA-EDO,511397.5,2150512,-0.00400,2005,2014,5016,253,361,7665,10950,-345.205,15,99,Texcoco,15099,0
REDPDA-EDO,509532.5,2148482,-0.00003,2005,2014,5017,253,361,7665,10950,-2.740,15,99,Texcoco,15099,1
REDPDA-EDO,509001.9,2159915,-0.00057,2005,2014,5018,253,361,7665,10950,-49.315,15,99,Texcoco,15099,0
REDPDA-EDO,512648.7,2154231,-0.00013,2005,2014,5019,253,361,7665,10950,-10.959,15,99,Texcoco,15099,0
REDPDA-EDO,509645.1,2156074,-0.00063,2005,2014,5020,253,361,7665,10950,-54.795,15,99,Texcoco,15099,0
REDPDA-EDO,511338.8,2151219,-0.00235,2005,2014,5021,253,361,7665,10950,-202.740,15,99,Texcoco,15099,0
REDPDA-EDO,511280.5,2151188,-0.01476,2005,2014,5022,253,361,7665,10950,-1275.342,15,99,Texcoco,15099,0
REDPDA-EDO,512121.7,2157520,-0.00063,2005,2014,5023,253,361,7665,10950,-54.795,15,99,Texcoco,15099,0
REDPDA-EDO,510376.8,2150941,-0.01750,2005,2014,5024,253,361,7665,10950,-1512.329,15,99,Texcoco,15099,0
REDPDA-EDO,515586.8,2161334,-0.01333,2005,2014,5025,253,361,7665,10950,-1152.000,15,99,Texcoco,15099,0
REDPDA-EDO,515617.3,2159736,-0.00011,2005,2014,5026,253,361,7665,10950,-9.863,15,99,Texcoco,15099,0
REDPDA-EDO,509445.1,2148390,-0.00055,2005,2014,5027,253,361,7665,10950,-47.945,15,99,Texcoco,15099,1
REDPDA-EDO,512441.8,2158350,-0.00041,2005,2014,5028,253,361,7665,10950,-35.616,15,99,Texcoco,15099,0
REDPDA-EDO,513958.2,2157152,-0.00053,2005,2014,5029,253,361,7665,10950,-45.934,15,99,Texcoco,15099,0
REDPDA-EDO,512064.7,2155614,-0.00837,2005,2014,5030,253,361,7665,10950,-723.288,15,99,Texcoco,15099,1
REDPDA-EDO,510843.3,2150942,-0.01865,2005,2014,5031,253,361,7665,10950,-1610.959,15,99,Texcoco,15099,0
REDPDA-EDO,517453.6,2159461,-0.01142,2005,2014,5032,253,361,7665,10950,-986.301,15,99,Texcoco,15099,0
REDPDA-EDO,513079.5,2163145,-0.00048,2005,2014,5033,253,361,7665,10950,-41.096,15,28,Chiautla,15028,0
REDPDA-EDO,508420.8,2156227,-0.00694,2005,2014,5034,253,361,7665,10950,-600.000,15,99,Texcoco,15099,0
REDPDA-EDO,512853.8,2152787,-0.00021,2005,2014,5035,253,361,7665,10950,-18.438,15,99,Texcoco,15099,0
REDPDA-EDO,511248.1,2156351,-0.00174,2005,2014,5036,253,361,7665,10950,-150.000,15,99,Texcoco,15099,0
REDPDA-EDO,504661.7,2152476,-0.00210,2005,2014,5037,253,361,7665,10950,-181.184,15,99,Texcoco,15099,0
REDPDA-EDO,511600.0,2153063,-0.00344,2005,2014,5038,253,361,7665,10950,-297.501,15,99,Texcoco,15099,0
REDPDA-EDO,512008.1,2153125,-0.00210,2005,2014,5039,253,361,7665,10950,-181.181,15,99,Texcoco,15099,0
REDPDA-EDO,512270.2,2153463,-0.00210,2005,2014,5040,253,361,7665,10950,-181.181,15,99,Texcoco,15099,0
REDPDA-EDO,509148.0,2159178,-0.00514,2005,2014,5041,253,361,7665,10950,-443.836,15,99,Texcoco,15099,0
REDPDA-EDO,500842.3,2154688,-0.00260,2005,2014,5042,253,361,7665,10950,-225.000,15,99,Texcoco,15099,0
REDPDA-EDO,511743.1,2157120,-0.00089,2005,2014,5043,253,361,7665,10950,-77.114,15,99,Texcoco,15099,1
REDPDA-EDO,518852.2,2162511,-0.00221,2005,2014,5044,253,361,7665,10950,-190.795,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,509161.9,2160524,-0.00003,2005,2014,5045,253,361,7665,10950,-2.630,15,99,Texcoco,15099,1
REDPDA-EDO,510342.3,2160131,0.00000,2005,2014,5046,253,361,7665,10950,-0.191,15,99,Texcoco,15099,0
REDPDA-EDO,517864.2,2159796,-0.00285,2005,2014,5047,253,361,7665,10950,-246.575,15,99,Texcoco,15099,0
REDPDA-EDO,510001.0,2150376,-0.00285,2005,2014,5048,253,361,7665,10950,-246.575,15,99,Texcoco,15099,0
REDPDA-EDO,511338.5,2151618,-0.00417,2005,2014,5049,253,361,7665,10950,-360.000,15,99,Texcoco,15099,0
REDPDA-EDO,510463.8,2151771,-0.00831,2005,2014,5050,253,361,7665,10950,-718.027,15,99,Texcoco,15099,0
REDPDA-EDO,512795.6,2152541,-0.01199,2005,2014,5051,253,361,7665,10950,-1035.616,15,99,Texcoco,15099,0
REDPDA-EDO,508710.4,2160130,-0.01189,2005,2014,5052,253,361,7665,10950,-1027.397,15,11,Atenco,15011,0
REDPDA-EDO,518855.8,2156327,-0.00979,2005,2014,5053,253,361,7665,10950,-845.740,15,99,Texcoco,15099,0
REDPDA-EDO,508421.0,2155858,-0.01533,2005,2014,5054,253,361,7665,10950,-1324.151,15,99,Texcoco,15099,0
REDPDA-EDO,508858.9,2154383,-0.02359,2005,2014,5055,253,361,7665,10950,-2038.356,15,99,Texcoco,15099,0
REDPDA-EDO,510023.9,2156351,-0.00894,2005,2014,5056,253,361,7665,10950,-772.603,15,99,Texcoco,15099,0
REDPDA-EDO,506526.1,2156380,-0.00590,2005,2014,5057,253,361,7665,10950,-509.589,15,99,Texcoco,15099,0
REDPDA-EDO,505065.0,2169381,-0.00999,2005,2014,5058,253,361,7665,10950,-863.014,15,2,Acolman,15002,0
REDPDA-EDO,516580.6,2158077,-0.00507,2005,2014,5059,253,361,7665,10950,-438.082,15,99,Texcoco,15099,0
REDPDA-EDO,504776.7,2158531,-0.00785,2005,2014,5060,253,361,7665,10950,-678.082,15,11,Atenco,15011,0
REDPDA-EDO,514249.3,2157644,-0.00082,2005,2014,5061,253,361,7665,10950,-71.014,15,99,Texcoco,15099,0
REDPDA-EDO,513784.1,2156199,-0.00019,2005,2014,5062,253,361,7665,10950,-16.438,15,99,Texcoco,15099,0
REDPDA-EDO,512996.6,2156906,-0.00222,2005,2014,5063,253,361,7665,10950,-191.781,15,99,Texcoco,15099,0
REDPDA-EDO,512208.8,2158073,-0.00054,2005,2014,5064,253,361,7665,10950,-46.249,15,99,Texcoco,15099,0
REDPDA-EDO,511195.5,2147161,-0.01438,2005,2014,5065,253,361,7665,10950,-1242.740,15,29,Chicoloapan,15029,0
REDPDA-EDO,514046.2,2156476,-0.00118,2005,2014,5066,253,361,7665,10950,-101.627,15,99,Texcoco,15099,0
REDPDA-EDO,514191.2,2157398,-0.00025,2005,2014,5067,253,361,7665,10950,-21.304,15,99,Texcoco,15099,0
REDPDA-EDO,511188.2,2158933,-0.01918,2005,2014,5068,253,361,7665,10950,-1656.986,15,99,Texcoco,15099,0
REDPDA-EDO,511217.3,2158964,-0.00959,2005,2014,5069,253,361,7665,10950,-828.493,15,99,Texcoco,15099,0
REDPDA-EDO,511048.5,2149159,-0.00167,2005,2014,5070,253,361,7665,10950,-144.000,15,99,Texcoco,15099,0
REDPDA-EDO,511922.8,2149774,-0.01332,2005,2014,5071,253,361,7665,10950,-1150.685,15,99,Texcoco,15099,0
REDPDA-EDO,512911.3,2153863,-0.00114,2005,2014,5072,253,361,7665,10950,-98.630,15,99,Texcoco,15099,0
REDPDA-EDO,512853.0,2153863,-0.00063,2005,2014,5073,253,361,7665,10950,-54.542,15,99,Texcoco,15099,0
REDPDA-EDO,511279.9,2152110,-0.00038,2005,2014,5074,253,361,7665,10950,-32.877,15,99,Texcoco,15099,0
REDPDA-EDO,515560.0,2158629,-0.00024,2005,2014,5075,253,361,7665,10950,-20.548,15,99,Texcoco,15099,0
REDPDA-EDO,513958.9,2156322,-0.00038,2005,2014,5076,253,361,7665,10950,-33.047,15,99,Texcoco,15099,0
REDPDA-EDO,510028.2,2148544,-0.00046,2005,2014,5077,253,361,7665,10950,-39.452,15,99,Texcoco,15099,1
REDPDA-EDO,509672.7,2158901,-0.00075,2005,2014,5078,253,361,7665,10950,-65.096,15,99,Texcoco,15099,1
REDPDA-EDO,516171.9,2158814,-0.00959,2005,2014,5079,253,361,7665,10950,-828.493,15,99,Texcoco,15099,0
REDPDA-EDO,516055.4,2158752,-0.00390,2005,2014,5080,253,361,7665,10950,-336.986,15,99,Texcoco,15099,0
REDPDA-EDO,515705.5,2158875,-0.00334,2005,2014,5081,253,361,7665,10950,-288.699,15,99,Texcoco,15099,0
REDPDA-EDO,516230.1,2158937,-0.00100,2005,2014,5082,253,361,7665,10950,-86.400,15,99,Texcoco,15099,0
REDPDA-EDO,512355.0,2157428,-0.00022,2005,2014,5083,253,361,7665,10950,-19.047,15,99,Texcoco,15099,0
REDPDA-EDO,509939.9,2150142,-0.00023,2005,2014,5084,253,361,7665,10950,-19.726,15,99,Texcoco,15099,1
REDPDA-EDO,513900.5,2156384,-0.00082,2005,2014,5085,253,361,7665,10950,-71.014,15,99,Texcoco,15099,0
REDPDA-EDO,514016.9,2156691,-0.00114,2005,2014,5086,253,361,7665,10950,-98.630,15,99,Texcoco,15099,0
REDPDA-EDO,508945.5,2156043,-0.00057,2005,2014,5087,253,361,7665,10950,-49.315,15,99,Texcoco,15099,0
REDPDA-EDO,508945.6,2156012,-0.00059,2005,2014,5088,253,361,7665,10950,-51.115,15,99,Texcoco,15099,0
REDPDA-EDO,513608.0,2157828,-0.00014,2005,2014,5089,253,361,7665,10950,-12.219,15,99,Texcoco,15099,0
REDPDA-EDO,511888.3,2157981,-0.00037,2005,2014,5090,253,361,7665,10950,-31.562,15,99,Texcoco,15099,0
REDPDA-EDO,512004.9,2157950,-0.00384,2005,2014,5091,253,361,7665,10950,-331.397,15,99,Texcoco,15099,0
REDPDA-EDO,515589.9,2157768,-0.00533,2005,2014,5092,253,361,7665,10950,-460.274,15,99,Texcoco,15099,0
REDPDA-EDO,510842.0,2153062,-0.00059,2005,2014,5093,253,361,7665,10950,-50.814,15,99,Texcoco,15099,0
REDPDA-EDO,516144.8,2156539,-0.00766,2005,2014,5094,253,361,7665,10950,-661.644,15,99,Texcoco,15099,0
REDPDA-EDO,510462.6,2153769,-0.01046,2005,2014,5095,253,361,7665,10950,-904.110,15,99,Texcoco,15099,0
REDPDA-EDO,509296.1,2154629,-0.00609,2005,2014,5096,253,361,7665,10950,-526.027,15,99,Texcoco,15099,0
REDPDA-EDO,512355.0,2157336,-0.00038,2005,2014,5097,253,361,7665,10950,-32.877,15,99,Texcoco,15099,0
REDPDA-EDO,512498.9,2159979,-0.00205,2005,2014,5098,253,361,7665,10950,-177.534,15,99,Texcoco,15099,0
REDPDA-EDO,514362.8,2161517,-0.00429,2005,2014,5099,253,361,7665,10950,-370.849,15,99,Texcoco,15099,0
REDPDA-EDO,509589.2,2151617,-0.00457,2005,2014,5100,253,361,7665,10950,-394.521,15,99,Texcoco,15099,0
REDPDA-EDO,510406.6,2149773,-0.00174,2005,2014,5101,253,361,7665,10950,-150.000,15,99,Texcoco,15099,0
REDPDA-EDO,528583.4,2161288,-0.00010,2005,2014,5102,253,361,7665,10950,-8.219,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,510319.9,2148390,-0.00278,2005,2014,5103,253,361,7665,10950,-240.000,15,99,Texcoco,15099,1
REDPDA-EDO,513023.6,2159856,-0.00040,2005,2014,5104,253,361,7665,10950,-34.438,15,99,Texcoco,15099,0
REDPDA-EDO,513637.0,2157920,-0.00326,2005,2014,5105,253,361,7665,10950,-281.452,15,99,Texcoco,15099,0
REDPDA-EDO,511194.2,2149190,-0.00029,2005,2014,5106,253,361,7665,10950,-24.658,15,99,Texcoco,15099,0
REDPDA-EDO,511774.5,2153616,-0.00027,2005,2014,5107,253,361,7665,10950,-23.507,15,99,Texcoco,15099,0
REDPDA-EDO,509124.3,2148482,-0.00012,2005,2014,5108,253,361,7665,10950,-10.373,15,99,Texcoco,15099,1
REDPDA-EDO,510874.0,2148391,-0.00011,2005,2014,5109,253,361,7665,10950,-9.866,15,99,Texcoco,15099,0
REDPDA-EDO,509357.5,2148543,-0.00048,2005,2014,5110,253,361,7665,10950,-41.595,15,99,Texcoco,15099,1
REDPDA-EDO,510611.5,2148483,-0.00011,2005,2014,5111,253,361,7665,10950,-9.874,15,99,Texcoco,15099,1
REDPDA-EDO,515356.0,2158690,-0.00060,2005,2014,5112,253,361,7665,10950,-51.501,15,99,Texcoco,15099,0
REDPDA-EDO,508919.9,2149004,-0.00267,2005,2014,5113,253,361,7665,10950,-230.888,15,99,Texcoco,15099,0
REDPDA-EDO,509736.8,2148175,-0.00251,2005,2014,5114,253,361,7665,10950,-216.781,15,99,Texcoco,15099,0
REDPDA-EDO,510028.3,2148390,-0.00228,2005,2014,5115,253,361,7665,10950,-197.260,15,99,Texcoco,15099,1
REDPDA-EDO,516589.8,2148088,-0.00327,2005,2014,5116,253,361,7665,10950,-282.411,15,99,Texcoco,15099,0
REDPDA-EDO,516589.4,2148549,-0.01275,2005,2014,5117,253,361,7665,10950,-1101.370,15,99,Texcoco,15099,0
REDPDA-EDO,516724.2,2160290,-0.00019,2005,2014,5118,253,361,7665,10950,-16.000,15,99,Texcoco,15099,0
REDPDA-EDO,515269.2,2157891,-0.00190,2005,2014,5119,253,361,7665,10950,-164.384,15,99,Texcoco,15099,0
REDPDA-EDO,508683.3,2155766,-0.00007,2005,2014,5120,253,361,7665,10950,-6.164,15,99,Texcoco,15099,0
REDPDA-EDO,510987.4,2153677,-0.01646,2005,2014,5121,253,361,7665,10950,-1421.918,15,99,Texcoco,15099,0
REDPDA-EDO,509147.5,2160131,-0.00580,2005,2014,5122,253,361,7665,10950,-501.370,15,99,Texcoco,15099,1
REDPDA-EDO,507047.0,2165969,-0.00047,2005,2014,5123,253,361,7665,10950,-40.468,15,100,Tezoyuca,15100,0
REDPDA-EDO,506696.7,2167814,-0.01893,2005,2014,5124,253,361,7665,10950,-1635.616,15,2,Acolman,15002,0
REDPDA-EDO,505642.3,2167472,-0.01411,2005,2014,5125,253,361,7665,10950,-1218.849,15,100,Tezoyuca,15100,0
REDPDA-EDO,504773.9,2168673,-0.00444,2005,2014,5126,253,361,7665,10950,-384.000,15,2,Acolman,15002,0
REDPDA-EDO,510309.6,2166371,-0.00019,2005,2014,5127,253,361,7665,10950,-16.438,15,100,Tezoyuca,15100,0
REDPDA-EDO,506988.6,2166246,-0.00065,2005,2014,5128,253,361,7665,10950,-55.890,15,100,Tezoyuca,15100,0
REDPDA-EDO,508268.8,2169751,-0.00605,2005,2014,5129,253,361,7665,10950,-522.740,15,2,Acolman,15002,0
REDPDA-EDO,509202.8,2165970,-0.01726,2005,2014,5130,253,361,7665,10950,-1491.288,15,100,Tezoyuca,15100,0
REDPDA-EDO,508911.9,2164987,-0.00989,2005,2014,5131,253,361,7665,10950,-854.795,15,100,Tezoyuca,15100,0
REDPDA-EDO,477466.8,2157345,-0.00019,2005,2014,5133,253,361,7665,10950,-16.403,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,479187.9,2158603,-0.04191,2005,2014,5134,253,361,7665,10950,-3621.096,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478984.7,2159311,-0.01062,2005,2014,5135,253,361,7665,10950,-917.918,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,482478.9,2156233,-0.00016,2005,2014,5136,253,361,7665,10950,-13.699,9,2,Azcapotzalco,9002,1
REDPDA-EDO,478044.9,2158193,-0.00077,2005,2014,5137,253,361,7665,10950,-66.279,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478049.6,2157222,-0.00123,2005,2014,5138,253,361,7665,10950,-106.329,9,2,Azcapotzalco,9002,0
REDPDA-EDO,478246.1,2158239,-0.00113,2005,2014,5139,253,361,7665,10950,-97.200,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478750.5,2158429,-0.00079,2005,2014,5140,253,361,7665,10950,-68.493,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478979.6,2159950,-0.01397,2005,2014,5141,253,361,7665,10950,-1207.397,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478979.6,2159953,-0.01808,2005,2014,5142,253,361,7665,10950,-1562.301,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478138.8,2158728,-0.00895,2005,2014,5143,253,361,7665,10950,-773.301,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478168.0,2158728,-0.00115,2005,2014,5144,253,361,7665,10950,-99.411,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478902.3,2163614,-0.04167,2005,2014,5145,253,361,7665,10950,-3600.000,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478115.7,2163645,-0.02083,2005,2014,5146,253,361,7665,10950,-1800.000,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478902.3,2163614,-0.04167,2005,2014,5147,253,361,7665,10950,-3600.000,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478115.7,2163645,-0.02083,2005,2014,5148,253,361,7665,10950,-1800.000,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,477490.2,2157410,-0.00017,2005,2014,5149,253,361,7665,10950,-14.356,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,479010.4,2161318,-0.00375,2005,2014,5150,253,361,7665,10950,-324.000,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,479659.8,2163551,-0.01956,2005,2014,5151,253,361,7665,10950,-1690.126,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478841.7,2161616,-0.00412,2005,2014,5152,253,361,7665,10950,-356.164,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478634.1,2158543,-0.00159,2005,2014,5153,253,361,7665,10950,-136.986,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,492010.5,2156534,-0.01367,2005,2014,5154,253,361,7665,10950,-1181.304,9,5,Gustavo A. Madero,9005,0
REDPDA-EDO,492010.5,2156565,-0.01076,2005,2014,5155,253,361,7665,10950,-929.304,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,480792.8,2160477,-0.00150,2005,2014,5156,253,361,7665,10950,-129.244,15,104,Tlalnepantla de Baz,15104,1
REDPDA-EDO,478927.3,2160079,-0.02957,2005,2014,5157,253,361,7665,10950,-2554.836,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,487436.0,2158903,-0.00444,2005,2014,5158,253,361,7665,10950,-383.748,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478401.3,2158881,-0.00064,2005,2014,5159,253,361,7665,10950,-55.000,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478903.5,2164628,-0.00327,2005,2014,5160,253,361,7665,10950,-282.389,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,480002.5,2157281,-0.00001,2005,2014,5161,253,361,7665,10950,-1.093,9,2,Azcapotzalco,9002,1
REDPDA-EDO,479217.7,2159157,-0.00057,2005,2014,5162,253,361,7665,10950,-49.315,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,489243.0,2159056,-0.00048,2005,2014,5163,253,361,7665,10950,-41.096,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,477658.5,2123536,-0.00222,2005,2014,5164,253,361,7665,10950,-191.781,9,12,Tlalpan,9012,0
REDPDA-EDO,477612.9,2157653,-0.00163,2005,2014,5165,253,361,7665,10950,-140.707,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,477612.9,2157622,-0.00174,2005,2014,5166,253,361,7665,10950,-150.192,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,477117.7,2157868,-0.00025,2005,2014,5167,253,361,7665,10950,-21.586,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,477761.9,2160265,-0.00317,2005,2014,5168,253,361,7665,10950,-273.973,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,487464.7,2158350,-0.00833,2005,2014,5169,253,361,7665,10950,-720.000,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,487144.1,2158289,-0.00025,2005,2014,5170,253,361,7665,10950,-21.600,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,489650.6,2158287,-0.00375,2005,2014,5171,253,361,7665,10950,-324.000,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478108.7,2157929,-0.01495,2005,2014,5172,253,361,7665,10950,-1291.397,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,485976.7,2156230,-0.00685,2005,2014,5173,253,361,7665,10950,-591.781,9,5,Gustavo A. Madero,9005,1
REDPDA-EDO,485976.7,2156230,-0.00685,2005,2014,5174,253,361,7665,10950,-591.781,9,5,Gustavo A. Madero,9005,1
REDPDA-EDO,485976.7,2156230,-0.00685,2005,2014,5175,253,361,7665,10950,-591.781,9,5,Gustavo A. Madero,9005,1
REDPDA-EDO,485976.7,2156230,-0.00685,2005,2014,5176,253,361,7665,10950,-591.781,9,5,Gustavo A. Madero,9005,1
REDPDA-EDO,479734.4,2159925,-0.01413,2005,2014,5177,253,361,7665,10950,-1220.548,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,481197.5,2157341,-0.01495,2005,2014,5178,253,361,7665,10950,-1291.501,15,104,Tlalnepantla de Baz,15104,1
REDPDA-EDO,481284.7,2157095,-0.01666,2005,2014,5179,253,361,7665,10950,-1439.238,15,104,Tlalnepantla de Baz,15104,1
REDPDA-EDO,481372.1,2157034,-0.01868,2005,2014,5180,253,361,7665,10950,-1614.378,15,104,Tlalnepantla de Baz,15104,1
REDPDA-EDO,478695.8,2161432,-0.00257,2005,2014,5181,253,361,7665,10950,-222.134,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,479716.3,2161953,-0.03397,2005,2014,5182,253,361,7665,10950,-2935.233,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,479511.9,2161615,-0.02192,2005,2014,5183,253,361,7665,10950,-1893.699,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,479686.9,2161707,-0.02192,2005,2014,5184,253,361,7665,10950,-1893.699,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,479482.4,2161308,-0.01427,2005,2014,5185,253,361,7665,10950,-1232.877,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,479220.6,2161646,-0.00208,2005,2014,5186,253,361,7665,10950,-180.142,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,479191.4,2161616,-0.00208,2005,2014,5187,253,361,7665,10950,-180.142,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,477467.0,2157468,-0.00217,2005,2014,5188,253,361,7665,10950,-187.877,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,477790.6,2159927,-0.00745,2005,2014,5189,253,361,7665,10950,-643.836,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478873.6,2163983,-0.01617,2005,2014,5190,253,361,7665,10950,-1397.260,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478990.2,2163983,-0.01187,2005,2014,5191,253,361,7665,10950,-1025.753,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478961.0,2163983,-0.00611,2005,2014,5192,253,361,7665,10950,-528.241,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,479339.5,2163736,-0.00634,2005,2014,5193,253,361,7665,10950,-547.945,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,477700.6,2157868,-0.00050,2005,2014,5194,253,361,7665,10950,-43.293,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,479132.2,2160847,-0.00001,2005,2014,5195,253,361,7665,10950,-0.493,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,479511.2,2161001,-0.00634,2005,2014,5196,253,361,7665,10950,-547.945,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,477234.2,2157776,-0.00033,2005,2014,5197,253,361,7665,10950,-28.915,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,478229.8,2161617,0.00000,2005,2014,5198,253,361,7665,10950,0.000,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,473834.4,2164850,-0.00539,2005,2014,5199,253,361,7665,10950,-465.605,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,480849.7,2159124,-0.00417,2005,2014,5200,253,361,7665,10950,-360.000,15,104,Tlalnepantla de Baz,15104,1
REDPDA-EDO,480791.2,2158971,-0.01000,2005,2014,5201,253,361,7665,10950,-864.000,15,104,Tlalnepantla de Baz,15104,1
REDPDA-EDO,490221.4,2135911,-0.03729,2005,2014,5202,253,361,7665,10950,-3221.918,9,7,Iztapalapa,9007,1
REDPDA-EDO,490396.8,2136495,-0.03171,2005,2014,5203,253,361,7665,10950,-2739.726,9,7,Iztapalapa,9007,1
REDPDA-EDO,488617.6,2137726,-0.04734,2005,2014,5204,253,361,7665,10950,-4090.411,9,7,Iztapalapa,9007,0
REDPDA-EDO,476712.7,2160205,-0.00439,2005,2014,5205,253,361,7665,10950,-379.288,15,104,Tlalnepantla de Baz,15104,0
